session_time(in seconds),pages_viewed,past_visits,traffic_source,user_device,did_convert
101.87259156272668,4,0,ads,Mobile,0
232.79908571396035,4,2,referral,Desktop,0
11.237097426709163,4,0,ads,Mobile,0
492.507082770459,5,0,referral,Mobile,1
871.2466500346419,2,2,referral,Mobile,1
832.7605594780201,0,2,referral,Desktop,1
332.3766376706952,3,1,ads,Mobile,0
33.44668772011338,3,1,referral,Mobile,0
340.7773754784864,2,0,ads,Mobile,0
5.974613347802715,3,0,ads,Mobile,0
5.369267456273727,5,1,ads,Desktop,0
93.83658485213525,1,0,ads,Desktop,0
160.96504198120323,2,3,direct,Mobile,0
353.1477414201256,4,1,referral,Mobile,1
275.94857445379654,2,0,referral,Mobile,0
141.69959697497004,0,1,referral,Desktop,1
76.72587901401768,5,0,ads,Mobile,1
1404.366902797675,0,2,direct,Mobile,0
133.3060296264082,2,0,direct,Mobile,0
144.0868916218903,3,0,ads,Mobile,0
42.88243018909337,2,1,direct,Desktop,0
380.116008152954,6,1,direct,Mobile,1
283.9517371287777,5,1,direct,Desktop,1
59.86764706876223,3,1,ads,Mobile,1
20.63353365657089,4,1,referral,Desktop,0
273.83899697693766,5,1,ads,Mobile,0
255.07082266155433,2,2,direct,Desktop,1
76.60460368169753,2,1,ads,Mobile,0
723.1570575324262,4,0,direct,Desktop,0
39.30342796671621,4,2,direct,Desktop,1
135.8936334008188,7,1,referral,Mobile,1
690.1364238719171,6,1,direct,Mobile,1
130.62171424645203,4,1,direct,Desktop,0
244.21560425522466,3,2,direct,Mobile,1
121.63783272219351,5,1,direct,Desktop,1
76.92041521605151,2,0,ads,Mobile,0
992.1049269916258,6,0,direct,Mobile,1
126.36109820290157,2,1,ads,Mobile,0
538.8606016435517,6,2,ads,Mobile,1
62.71339499613371,3,1,direct,Mobile,1
57.5184195309259,2,1,referral,Mobile,0
7.590971782933201,5,2,referral,Desktop,1
253.1030061302375,3,1,ads,Desktop,1
110.32777300132832,2,0,ads,Mobile,0
479.4571341184305,2,2,referral,Mobile,1
153.82874752867528,1,0,direct,Desktop,1
827.5397618881922,4,1,referral,Mobile,1
49.250922782601215,2,2,ads,Desktop,1
487.1245211351785,3,0,ads,Mobile,0
359.7065531218314,2,0,ads,Desktop,0
353.6860905336087,3,1,referral,Mobile,1
447.10382659550135,2,0,direct,Desktop,1
343.53410702489447,0,1,ads,Mobile,0
236.18130010165532,2,1,ads,Mobile,0
33.766556622619795,3,2,direct,Mobile,0
7.936059203996571,1,1,direct,Mobile,0
608.7319924354234,2,4,referral,Mobile,0
230.11384546338724,3,1,ads,Desktop,0
382.1454093435935,1,0,direct,Mobile,0
157.6460064647507,4,2,direct,Mobile,1
29.94699940176193,1,0,referral,Mobile,1
32.09849978792122,5,2,direct,Desktop,1
277.6749155867307,1,0,direct,Desktop,1
135.03737278180566,1,0,referral,Desktop,1
53.71192197399267,5,0,ads,Desktop,1
162.35424321823942,0,2,referral,Desktop,0
15.92713219043032,2,2,referral,Desktop,1
209.32930375798816,2,2,referral,Mobile,0
75.19987118698977,4,1,referral,Mobile,1
383.3537496076708,2,0,direct,Mobile,0
89.18121532324652,4,0,direct,Desktop,1
145.769642206875,5,0,direct,Mobile,1
2.8052606522234167,2,0,ads,Mobile,0
18.049253353607487,3,0,ads,Desktop,0
119.61419930057212,4,0,referral,Mobile,0
156.91412370720303,5,2,ads,Desktop,0
219.9221048380592,2,0,ads,Desktop,1
82.76033161786997,4,1,ads,Desktop,1
284.9721874534046,4,1,direct,Desktop,1
472.0770010567445,2,0,ads,Desktop,1
363.228153287417,3,0,referral,Desktop,1
9.702003935448758,0,0,ads,Mobile,0
157.176441960506,7,0,direct,Desktop,1
26.604852194291073,0,1,referral,Desktop,0
66.51150786833237,0,2,referral,Mobile,0
1036.123837255064,1,0,ads,Mobile,1
36.89493652153407,1,2,ads,Mobile,0
165.8222294901618,0,1,direct,Mobile,0
231.05818439070876,1,0,direct,Mobile,0
290.93359556585716,5,0,ads,Desktop,0
196.84378176914655,0,0,referral,Mobile,0
2.356534892295174,6,1,referral,Mobile,1
94.85036063948644,3,1,ads,Mobile,0
175.01114245744398,4,1,ads,Mobile,0
22.072540104972173,0,1,direct,Mobile,0
103.61949386008382,7,0,referral,Mobile,1
8.104042969325773,4,0,ads,Desktop,1
19.64104550594094,0,1,ads,Desktop,0
121.37060484854277,2,2,direct,Desktop,0
34.17324142191873,8,1,direct,Mobile,1
201.18417694034898,3,0,direct,Desktop,0
280.6700551580242,2,0,ads,Desktop,0
386.97017258658224,3,1,referral,Desktop,1
53.59952982188332,4,0,referral,Mobile,1
43.99227243241847,1,0,direct,Mobile,0
26.50771614841816,5,0,direct,Mobile,0
242.8281875289913,1,3,referral,Desktop,1
294.1907854827839,5,1,referral,Desktop,1
7.702979216647707,2,0,referral,Mobile,0
660.5265730677381,1,1,direct,Mobile,1
12.808916562961928,0,1,direct,Desktop,0
187.04421314294927,2,0,ads,Desktop,1
296.31360097469735,1,2,direct,Desktop,1
491.44885258914263,2,0,ads,Desktop,1
300.49619348928627,0,1,direct,Mobile,0
388.34780942321424,3,0,direct,Mobile,0
99.52385979514406,6,0,referral,Desktop,1
404.7490966435016,2,2,ads,Desktop,0
20.04154794195904,0,0,direct,Desktop,0
540.4920765084519,2,0,referral,Mobile,0
190.36120389094307,1,0,referral,Mobile,0
407.9754263197245,6,2,direct,Mobile,1
144.49463326441114,4,1,direct,Mobile,1
247.59336041282128,1,2,ads,Mobile,0
179.3754753501047,2,1,direct,Desktop,1
315.657080396861,5,0,referral,Desktop,0
20.43717597334948,2,2,ads,Mobile,0
14.940007516563618,3,2,direct,Mobile,0
68.11851780957993,2,0,direct,Desktop,1
41.71475676363601,1,1,direct,Mobile,0
492.9685336805756,5,1,direct,Desktop,1
59.38899796333295,3,0,direct,Mobile,0
893.7846742641824,3,0,referral,Mobile,0
98.59754983954303,2,1,ads,Mobile,0
48.24890495492469,5,1,referral,Mobile,1
374.2111434226434,2,1,ads,Mobile,0
258.00388928196446,2,0,direct,Desktop,0
165.4908260936241,2,0,direct,Desktop,1
194.51959178774896,0,0,direct,Desktop,0
304.8285455349519,3,0,direct,Desktop,1
62.246386964809616,5,0,direct,Mobile,1
1346.0714956914492,2,0,referral,Mobile,1
883.3535946936228,2,1,ads,Desktop,1
252.18074163181365,4,2,ads,Mobile,0
53.4172268325344,5,1,direct,Desktop,1
273.6354708660885,4,0,ads,Mobile,0
17.984969240230388,2,4,ads,Desktop,0
7.471707965668675,2,0,direct,Desktop,0
71.51490075333517,2,0,direct,Mobile,1
149.05327244962535,2,3,ads,Mobile,1
486.4847820458017,2,0,referral,Mobile,0
311.73671491629335,3,2,ads,Mobile,1
325.80909713983726,5,0,referral,Desktop,1
133.01845905777932,3,0,direct,Mobile,0
101.89164784547583,3,0,direct,Mobile,1
111.2845561313513,5,2,ads,Desktop,0
1054.575333963961,4,1,direct,Desktop,0
9.82457809054288,1,0,direct,Mobile,0
484.2343180213773,2,2,referral,Desktop,0
207.444417924639,1,0,direct,Mobile,0
138.5637794483183,5,0,direct,Desktop,1
310.0611761973289,0,0,referral,Mobile,1
160.04023286381135,5,1,direct,Desktop,1
496.05752190426404,4,1,referral,Desktop,1
554.3108351088899,3,1,direct,Mobile,1
131.44768832496595,3,0,referral,Mobile,1
77.78589770043406,3,2,direct,Mobile,1
215.36330926581823,1,1,direct,Desktop,0
584.2934254856638,1,3,ads,Desktop,1
56.77461574800589,2,0,direct,Desktop,0
234.10114984789814,3,2,direct,Desktop,0
239.63472005413044,3,2,referral,Desktop,0
317.0232036304453,3,0,direct,Desktop,1
33.8557511286385,4,3,direct,Desktop,1
301.95957819050636,5,2,referral,Mobile,1
575.3407695094188,2,1,ads,Desktop,0
47.535494587234695,2,0,ads,Mobile,0
65.09030200491887,3,1,referral,Desktop,1
853.0024893267628,2,0,referral,Mobile,1
47.9143331412379,4,0,ads,Mobile,0
462.42954426159787,5,0,direct,Mobile,0
162.67702621285179,4,0,direct,Desktop,0
68.15927279864891,4,1,referral,Mobile,1
491.0414404187637,5,2,referral,Desktop,1
141.44095813438938,2,1,ads,Mobile,0
173.57516858426834,5,0,direct,Mobile,0
106.82159020267389,1,2,direct,Mobile,0
215.71712224441885,2,1,ads,Mobile,0
42.853751428231526,3,3,referral,Mobile,1
119.05701752723365,3,0,referral,Mobile,0
836.9179300370745,3,0,direct,Mobile,1
71.66061130176149,2,0,direct,Mobile,0
256.6217722841047,5,0,direct,Mobile,0
94.3978090533425,3,0,referral,Desktop,0
356.3740057697196,2,2,ads,Mobile,1
33.66402710643282,3,1,ads,Mobile,0
840.146509061856,6,0,referral,Mobile,1
145.14022131953706,8,1,ads,Mobile,0
64.62085043945285,3,2,referral,Mobile,0
18.3210534134249,0,1,direct,Desktop,0
44.64910562510254,5,1,direct,Desktop,0
176.03960290309956,3,0,referral,Mobile,1
98.63641915323998,4,2,direct,Mobile,0
423.6983721893178,3,1,referral,Mobile,1
135.28252576454219,2,4,ads,Mobile,1
68.63261687420425,3,1,direct,Mobile,0
230.42373997763227,1,0,direct,Mobile,0
294.43742567024276,3,3,direct,Desktop,1
43.865267444603234,0,0,referral,Mobile,0
44.031664831382564,1,0,direct,Mobile,0
8.966574722275857,3,1,referral,Desktop,0
319.99922898956015,1,1,direct,Mobile,1
261.61500603530374,0,1,referral,Mobile,0
154.47700071247027,0,4,direct,Desktop,0
446.158197762276,4,0,ads,Mobile,0
393.1675970806443,3,1,referral,Desktop,1
211.2794432726212,4,3,ads,Mobile,0
486.48255036696065,7,0,ads,Mobile,1
55.31324408893765,3,0,referral,Desktop,1
28.4863251336683,1,0,direct,Mobile,0
75.44827337474591,3,0,referral,Mobile,0
14.10746561519105,3,1,referral,Mobile,1
181.80337028014654,2,1,referral,Desktop,0
662.011489296472,7,0,direct,Desktop,1
9.633219938251736,2,0,direct,Mobile,1
31.256131195948022,4,0,direct,Desktop,1
144.44237959246342,3,0,direct,Desktop,1
651.8900769302387,2,0,ads,Desktop,0
91.20614665362888,0,2,direct,Mobile,0
169.85340090512284,7,1,direct,Desktop,1
10.190815920252406,5,1,ads,Mobile,1
38.53719632074054,5,0,ads,Desktop,1
1035.5402602880108,1,0,referral,Mobile,1
805.3930338767782,4,0,direct,Mobile,0
1.1885335137186277,4,3,direct,Desktop,1
727.8337916829157,2,1,referral,Desktop,1
244.61030725644022,1,2,direct,Mobile,0
485.8402960743626,4,2,direct,Mobile,1
145.55814458208226,5,0,direct,Mobile,1
173.96065648746506,5,2,ads,Mobile,1
161.06051988212639,2,1,direct,Mobile,1
263.80925689574,6,1,referral,Mobile,0
36.10018901026972,3,1,ads,Mobile,1
7.3036754207931045,4,1,referral,Mobile,0
88.3363411233074,4,2,direct,Mobile,1
292.7276034098015,2,2,direct,Desktop,0
54.111133064786486,10,1,ads,Mobile,1
268.588418239675,4,0,direct,Desktop,1
840.8712936550103,3,2,referral,Desktop,1
23.665534493228872,0,0,ads,Mobile,1
267.9789801370887,2,2,direct,Mobile,1
140.76908154172165,2,1,ads,Mobile,0
486.2475893264439,1,0,ads,Mobile,0
46.79546377407451,4,1,referral,Mobile,1
283.1255703312849,4,0,referral,Mobile,0
437.009006783435,2,1,ads,Desktop,0
694.4237729712655,3,1,referral,Mobile,0
275.9126963963093,6,1,ads,Desktop,1
165.0030270267695,2,1,referral,Mobile,1
230.86436533222596,2,0,direct,Mobile,0
487.6398982482987,4,0,direct,Mobile,0
202.8933820965614,5,1,direct,Mobile,1
7.405996256137247,2,1,direct,Desktop,1
641.4973217518016,2,2,direct,Mobile,0
280.71780864267606,4,3,referral,Mobile,1
270.86341053107736,3,2,direct,Mobile,1
58.30367952432575,4,0,ads,Mobile,0
258.1288784803413,3,2,ads,Desktop,0
120.15637557500612,2,1,referral,Desktop,1
252.80427256493675,5,0,referral,Desktop,1
27.05113650784705,0,1,direct,Mobile,0
257.3981564318056,4,2,referral,Mobile,0
1786.0134983290573,3,0,referral,Mobile,1
11.859119734632165,1,1,ads,Desktop,1
907.1671470149349,4,1,direct,Mobile,1
125.37736378910336,4,0,ads,Desktop,0
491.04803064378075,3,1,ads,Desktop,1
366.0072136642302,0,0,referral,Desktop,0
200.89322542237258,3,0,direct,Mobile,1
321.87042860463805,5,1,referral,Mobile,1
505.9125842300015,1,2,referral,Desktop,0
124.26001887568864,5,1,referral,Desktop,1
95.05421394984155,2,1,referral,Desktop,0
264.3351161213537,2,0,direct,Mobile,0
395.8698823130576,2,0,direct,Desktop,1
344.8040085169229,3,4,direct,Mobile,0
383.65571434746613,5,1,direct,Mobile,1
137.27099921805276,5,1,direct,Desktop,1
408.6811455326072,2,2,direct,Mobile,0
30.73703103685715,3,2,direct,Desktop,1
188.7205508026279,0,0,ads,Mobile,0
1.386073323900925,4,0,ads,Mobile,0
94.18300582636508,2,0,direct,Mobile,0
109.54429503100468,8,3,direct,Mobile,1
121.07208844528019,5,0,ads,Mobile,1
285.3543604874746,4,1,referral,Mobile,0
118.06448225073756,3,2,direct,Desktop,1
142.91150053534284,3,1,ads,Mobile,0
65.0905556956747,1,1,direct,Desktop,1
112.13049613216229,1,2,referral,Mobile,0
61.87802340793172,3,0,ads,Desktop,0
18.243141181292934,4,0,direct,Mobile,0
221.9879028764295,2,0,ads,Mobile,0
264.78275401705656,2,1,direct,Desktop,1
231.89849523562037,4,1,referral,Mobile,1
149.44262760406738,2,2,referral,Desktop,0
114.64568274717598,3,2,ads,Mobile,1
477.6510532547412,2,1,direct,Desktop,0
175.69393315238247,1,0,referral,Mobile,1
156.56505396365986,4,1,ads,Mobile,0
6.234372946083473,3,1,referral,Mobile,1
100.17789153859144,2,0,direct,Mobile,1
114.80432757571324,4,1,direct,Mobile,1
122.12772340751981,2,1,referral,Mobile,0
208.29865316766495,3,3,ads,Mobile,0
183.05210504468852,0,1,referral,Desktop,1
224.70032598595674,4,0,referral,Desktop,1
347.44155090885147,4,0,direct,Mobile,0
402.37689635643954,3,1,referral,Mobile,0
303.9083385195338,0,1,direct,Mobile,0
747.0716940010093,0,1,referral,Desktop,1
4.416202699848006,3,1,ads,Mobile,0
52.29117857100311,2,3,ads,Desktop,0
1.8219884475397654,3,0,direct,Mobile,0
250.2319023378604,2,1,referral,Mobile,1
547.9396824159544,6,0,direct,Mobile,1
66.96704262666563,4,1,direct,Mobile,1
628.2645998936925,3,0,direct,Mobile,1
14.918376465292953,4,1,direct,Desktop,1
653.9349415200284,6,0,referral,Mobile,1
103.98779503356921,3,1,referral,Mobile,0
25.665710734064845,0,1,ads,Desktop,1
159.66781173585878,0,1,direct,Mobile,0
71.22205513876125,7,1,direct,Mobile,1
80.47079822199888,5,0,direct,Desktop,1
88.11450891870686,2,1,direct,Desktop,1
389.9239247917016,6,2,ads,Mobile,1
185.9297131531825,6,1,direct,Desktop,1
89.51056698082861,2,3,ads,Mobile,0
226.19154262908296,4,2,direct,Mobile,0
302.23481391554435,2,1,direct,Mobile,0
76.39481812993105,1,0,direct,Mobile,0
128.0799201501845,5,1,ads,Desktop,0
31.19495028513613,7,1,direct,Desktop,1
47.96485625331329,0,0,ads,Mobile,0
274.30408623028086,2,2,referral,Mobile,0
48.04957475607534,0,0,direct,Desktop,0
178.748279935704,4,1,referral,Desktop,1
296.3018398655245,5,0,direct,Mobile,1
27.1274120449129,2,0,direct,Mobile,0
201.05732941635523,1,0,ads,Desktop,0
71.1530304221962,3,1,referral,Desktop,1
790.7671132339023,2,0,referral,Mobile,1
158.5844091184337,3,1,direct,Desktop,1
393.5660921844862,3,2,direct,Mobile,1
191.76269999846667,5,1,direct,Mobile,1
10.65193182716787,4,1,referral,Mobile,1
240.67343605784455,2,1,ads,Mobile,0
725.8081248299359,7,0,referral,Desktop,1
220.8788214609179,3,0,ads,Mobile,0
410.472531529855,3,1,direct,Mobile,1
517.427167236968,0,0,direct,Desktop,0
62.12977580076006,6,2,direct,Mobile,1
57.195382603237384,3,0,ads,Desktop,1
226.59049553028728,0,1,ads,Desktop,0
127.05058376005854,6,3,direct,Mobile,0
439.6115957205417,3,0,direct,Mobile,0
552.6759248910854,6,0,referral,Desktop,1
104.65451482164353,1,2,ads,Mobile,0
64.87862750602633,5,2,ads,Mobile,0
363.9646309901877,4,0,direct,Desktop,1
77.11586945619979,4,0,referral,Mobile,1
415.0629421245684,4,2,ads,Mobile,0
132.28639218129845,1,0,direct,Desktop,0
264.3037207692889,1,0,referral,Desktop,1
24.09888414987019,9,1,direct,Mobile,1
234.6700965756898,6,1,direct,Mobile,1
144.2534731110684,4,1,ads,Mobile,1
212.00642497598517,2,2,ads,Desktop,1
44.145579581557904,3,1,referral,Desktop,1
320.4291131396478,4,1,direct,Mobile,0
476.7106231708506,4,2,ads,Desktop,0
58.62967840524945,2,1,direct,Mobile,0
24.146450703072233,1,1,direct,Desktop,1
5.741390383577758,4,1,direct,Mobile,1
246.51424513190096,1,0,referral,Desktop,1
224.20439359774034,4,0,direct,Desktop,0
189.88689921205577,5,1,referral,Desktop,1
63.33519910590932,2,0,direct,Desktop,0
118.98783961564925,4,0,ads,Desktop,1
216.61825140943728,2,0,ads,Desktop,1
164.80841159805982,3,0,ads,Desktop,1
1057.2319592115184,4,1,referral,Desktop,1
35.20598702767855,4,1,direct,Desktop,1
285.1002149809113,3,1,ads,Mobile,1
124.33190419449586,5,0,ads,Mobile,1
134.15167815641178,3,1,direct,Mobile,0
303.4614867405727,2,0,referral,Mobile,0
282.9774180767555,1,1,direct,Desktop,0
1137.4528338874488,4,1,direct,Mobile,1
32.98034979277995,2,0,referral,Mobile,1
26.384940009757297,4,0,ads,Mobile,0
309.25986376165014,5,1,direct,Mobile,1
207.2801401123153,0,0,referral,Mobile,0
76.90238218800627,2,1,ads,Desktop,0
19.860164963471394,2,1,referral,Desktop,0
21.492209055337906,2,1,ads,Mobile,0
539.0684429917414,1,1,direct,Mobile,1
51.126967646391364,2,1,ads,Desktop,0
93.75191830741939,2,2,direct,Desktop,1
61.687639222951994,7,1,ads,Mobile,0
105.23981635450097,2,0,direct,Mobile,0
17.26832657559116,3,0,referral,Mobile,0
175.68295728612836,1,2,direct,Mobile,0
16.80164313058593,4,0,referral,Mobile,0
386.6932901182205,2,0,direct,Desktop,1
63.88735384420944,3,1,ads,Desktop,0
186.3731258756627,5,1,direct,Mobile,1
509.02147595753803,3,0,referral,Desktop,1
252.5596896984634,3,0,direct,Desktop,0
182.72055181793561,3,1,ads,Desktop,0
94.09345019619505,4,1,referral,Desktop,0
97.19234429372324,6,1,ads,Desktop,0
265.70619613673665,5,2,referral,Mobile,1
1233.4792019297531,1,0,direct,Mobile,0
260.2160944716555,4,1,direct,Desktop,1
195.8293226323155,1,1,ads,Mobile,0
314.8189258062747,3,1,referral,Desktop,0
150.20950271577814,4,0,ads,Desktop,1
14.886442435972212,4,1,direct,Mobile,0
198.29142243455064,5,0,referral,Mobile,1
758.6888225508804,3,0,ads,Mobile,0
46.25739910576885,1,1,direct,Mobile,0
281.0877020323819,1,2,direct,Mobile,0
53.83472249814191,4,1,ads,Mobile,1
184.19986224634715,5,1,direct,Mobile,1
24.401876088566613,2,2,referral,Mobile,0
143.64279788301135,4,0,referral,Mobile,1
338.7015980501896,6,0,ads,Desktop,1
102.492902756509,3,1,ads,Desktop,0
262.40670549026123,3,0,referral,Mobile,1
380.86623429992403,3,2,direct,Mobile,1
628.7363262490102,2,0,direct,Desktop,1
64.17880505173335,4,2,ads,Mobile,0
122.32467189948835,2,0,referral,Mobile,0
39.68768287737667,1,2,ads,Mobile,0
1173.7571908915331,2,1,referral,Mobile,0
628.1541833180573,2,1,direct,Mobile,1
186.34454371178944,4,1,direct,Mobile,1
442.8890380948732,4,1,direct,Mobile,0
176.6320692715887,3,3,ads,Mobile,0
234.4955636692154,4,0,ads,Mobile,1
22.403755090325234,4,3,direct,Desktop,1
337.8243444373773,1,0,referral,Mobile,1
32.792960454937706,5,0,ads,Mobile,1
419.78129638448144,4,3,referral,Desktop,1
365.6133760844796,1,0,referral,Mobile,0
296.0532165824662,5,1,direct,Mobile,1
8.839288332372748,4,1,ads,Mobile,0
86.67696961237203,1,1,referral,Desktop,0
73.27683340299059,2,1,ads,Desktop,0
107.16006288468408,4,2,ads,Mobile,1
22.01367373737063,2,0,ads,Mobile,0
663.3483122140977,6,1,ads,Mobile,1
193.67832450316357,4,0,ads,Desktop,0
87.50354926742452,6,2,direct,Desktop,1
121.39378346558378,4,0,direct,Mobile,0
142.26326453823125,4,1,direct,Mobile,1
220.2666408529901,2,0,direct,Mobile,1
174.0019804909055,1,0,direct,Mobile,0
604.3576911642352,3,0,referral,Desktop,1
164.90220310098948,2,2,direct,Mobile,0
1163.5831836864566,4,1,referral,Mobile,1
457.5996271987873,5,0,ads,Desktop,1
56.12128412146365,0,1,ads,Mobile,0
640.271870541325,5,1,ads,Desktop,0
29.691067082386308,3,1,direct,Mobile,0
408.1750977625742,3,0,referral,Mobile,0
114.96998848010332,5,0,direct,Desktop,0
504.8457043783767,0,0,referral,Desktop,0
486.09190059735045,3,0,referral,Mobile,0
393.4830380057874,1,0,direct,Desktop,0
374.5902464554227,2,5,direct,Desktop,1
87.21164870202882,3,2,ads,Desktop,0
20.251519008179873,1,0,ads,Desktop,0
123.79319153815192,1,1,referral,Mobile,0
45.740405607997815,4,0,direct,Mobile,0
284.94795623459373,5,0,referral,Desktop,1
101.95210229114554,5,0,direct,Mobile,1
891.2616725104999,2,0,ads,Desktop,1
245.84522748866982,2,1,ads,Mobile,0
414.88204209838506,3,0,direct,Desktop,0
34.12037010397427,5,0,direct,Mobile,1
475.3455704007483,6,2,referral,Mobile,1
614.5923476678719,3,0,direct,Desktop,1
160.22403373157985,1,1,ads,Desktop,0
223.69117195799774,2,0,ads,Mobile,0
347.36657623964106,2,0,direct,Mobile,1
46.12231402909903,2,1,direct,Desktop,0
167.59021157193467,2,1,ads,Desktop,0
122.06395576069627,2,0,referral,Mobile,1
37.982906650862645,3,2,referral,Mobile,0
109.95107578961556,4,2,direct,Mobile,1
16.94576704898645,3,1,direct,Desktop,1
6.276211192515035,2,0,referral,Mobile,0
34.85232775885526,2,0,referral,Mobile,1
791.9888015945058,5,2,direct,Mobile,1
191.39106397394949,3,0,direct,Desktop,1
810.2826796521855,2,1,referral,Desktop,0
135.96258984197996,1,1,ads,Mobile,0
89.68781479936898,5,1,direct,Mobile,1
169.32167394655193,2,1,ads,Mobile,0
138.9472537503716,2,0,direct,Mobile,1
26.801880143614063,5,2,direct,Mobile,0
245.74780905539825,2,1,ads,Desktop,0
58.41479087959936,3,1,referral,Desktop,1
231.96006828138331,0,3,direct,Desktop,0
252.09524143790873,0,2,direct,Mobile,0
39.57694837306714,1,3,direct,Mobile,0
15.194930148127533,4,1,ads,Desktop,0
364.22291837374325,6,1,direct,Mobile,1
147.7959893019327,3,2,direct,Mobile,1
14.381736024915805,1,0,direct,Mobile,1
1265.2636744167996,0,1,referral,Desktop,1
14.284099541861684,0,1,ads,Desktop,0
285.0141632400363,0,0,direct,Mobile,1
987.6715386376687,1,0,referral,Mobile,1
65.60606806971529,3,1,direct,Desktop,0
36.82604669606039,5,2,referral,Desktop,0
31.058017445762246,7,0,direct,Desktop,1
86.72752942586635,0,2,direct,Mobile,1
25.565568852374756,4,1,direct,Mobile,1
282.763072782764,2,0,ads,Desktop,0
15.435951311886502,2,1,ads,Desktop,0
170.92110058431285,4,1,referral,Mobile,0
1371.0911728319843,0,0,direct,Mobile,0
403.6437064024117,3,1,direct,Mobile,0
229.21969838876967,1,0,referral,Mobile,1
87.75571994087646,3,1,ads,Mobile,0
234.69339427656567,6,0,ads,Desktop,0
179.69941341108822,3,1,referral,Mobile,1
133.26507871600697,5,2,direct,Mobile,1
33.61894220648283,2,1,referral,Mobile,1
522.4490543548914,1,1,direct,Desktop,1
143.38692715026772,4,0,referral,Desktop,0
51.94660369473926,7,1,direct,Mobile,1
110.03644401190446,2,0,direct,Mobile,0
128.31766430883215,4,1,direct,Mobile,0
421.818660261728,4,0,referral,Mobile,1
317.47447748622676,0,1,referral,Mobile,0
351.99799828084605,5,0,ads,Desktop,0
2.662214405168127,7,0,ads,Mobile,0
129.1483263458341,1,0,ads,Desktop,0
157.56353304915856,2,0,direct,Mobile,0
4.650921471947112,3,2,referral,Mobile,1
72.2046489652383,1,1,referral,Mobile,1
342.7979236114507,2,0,ads,Mobile,0
35.392252160133424,2,0,direct,Mobile,0
183.93241086356596,1,0,direct,Desktop,1
58.15890145845451,7,1,direct,Mobile,1
2.9267592597066288,0,1,ads,Mobile,0
66.24455084407184,8,2,ads,Desktop,1
893.8692055542907,3,0,direct,Desktop,1
388.11675791077136,3,1,ads,Desktop,0
770.003412045896,0,0,direct,Desktop,0
160.5949497866803,3,1,direct,Mobile,0
27.8969890068462,1,1,ads,Mobile,0
190.55603448040668,3,2,direct,Mobile,1
145.39863146086284,1,1,direct,Desktop,0
446.4458129759542,1,1,ads,Mobile,0
24.77575586078972,5,1,referral,Mobile,1
160.7764165511631,4,0,ads,Mobile,0
39.01828409230187,9,1,direct,Mobile,1
94.21502280328906,2,0,direct,Mobile,0
320.8703707259498,2,0,direct,Mobile,1
155.11156638998827,2,3,ads,Mobile,0
113.14221514118222,2,2,direct,Mobile,0
120.39876963805878,4,0,direct,Mobile,0
147.63891862006156,1,1,direct,Mobile,0
368.92660845467134,2,1,ads,Desktop,0
534.3380439176992,2,1,direct,Mobile,1
746.0539351253519,3,0,direct,Desktop,1
371.04231130936745,1,1,referral,Mobile,0
90.9433501449723,1,1,direct,Mobile,1
279.6441443234449,5,2,direct,Desktop,1
138.13139840757452,4,1,direct,Mobile,1
70.54296965975465,7,1,ads,Mobile,1
441.13049428573885,1,1,direct,Desktop,1
9.404188018501452,2,0,direct,Mobile,0
556.8869023296893,5,1,direct,Mobile,0
148.54222436142712,4,2,ads,Desktop,1
243.33783152029378,5,0,direct,Mobile,0
258.4586965719029,4,0,ads,Desktop,0
541.1800555341649,3,3,ads,Mobile,1
242.98629408102508,4,1,direct,Mobile,1
228.41900738660928,6,1,direct,Mobile,1
16.554528187657297,4,2,referral,Mobile,0
175.35793007741236,6,2,ads,Desktop,1
39.05226570158916,2,0,ads,Desktop,0
320.9404605942588,4,3,ads,Mobile,1
172.2947357581028,0,0,direct,Desktop,0
273.635123201162,3,0,referral,Mobile,0
10.215868659925045,1,0,direct,Mobile,0
21.264944320434847,4,2,referral,Desktop,0
302.3808911959024,2,2,referral,Mobile,1
17.955463112310323,3,2,direct,Mobile,0
17.7415024485629,4,1,direct,Mobile,1
2.923771202351033,5,0,direct,Mobile,1
752.4063566927495,2,0,referral,Mobile,0
321.0086503237586,4,1,ads,Desktop,0
104.5914325760878,5,2,referral,Desktop,1
84.41711549522371,4,1,ads,Mobile,1
103.27834816005122,5,1,direct,Mobile,1
357.62788793559605,1,3,direct,Mobile,0
259.88376423084077,3,1,direct,Mobile,1
49.15371722639991,5,1,direct,Desktop,1
45.910291549205255,1,0,referral,Desktop,0
24.859077886641476,0,2,ads,Desktop,0
259.12809840804306,1,1,referral,Desktop,0
346.9209118136918,2,3,referral,Desktop,1
73.90750789286167,3,1,direct,Mobile,0
5.080180428387631,1,2,direct,Mobile,0
20.578777789664663,2,0,direct,Mobile,0
825.0372006809623,2,1,referral,Desktop,1
84.04525567287008,5,3,referral,Mobile,0
351.91297039296484,1,0,direct,Mobile,1
235.1838013171291,3,1,referral,Mobile,1
115.48059739903819,2,2,referral,Desktop,1
55.26672454941684,4,2,direct,Desktop,1
31.058421373704277,5,0,referral,Mobile,1
229.09095083507532,3,2,ads,Desktop,0
357.60685400182024,3,1,direct,Mobile,1
247.81335205529015,3,0,referral,Desktop,0
181.35975064475338,2,1,direct,Mobile,1
10.28558095418617,3,2,ads,Mobile,1
